,Nombre Entidad,Descripcion del Proceso,Tipo de Contrato,Género Representante Legal,Valor real,Valor Proyectado,Duración del contrato,Tamaño valor extraño,veces la predicción,URLProceso,similarity
415156,ALCALDIA MUNICIPAL FUSAGASUGA,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA APOYAR LAS ACTIVIDADES DE COMUNICACIÓN; PRODUCCIÓN AUDIOVISUAL Y GRÁFICA; EN EL DISEÑO DE CONTENIDOS PARA LOS DIFERENTES CANALES INFORMATIVOS LA SECRETARÍA DE EDUCACIÓN DE FUSAGASUGÁ.,Prestación de servicios,Hombre,8.799999999999999,23.312384852026828,80 Dia(s),-1.6491346422757762,0.3774817572658127,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7009811&isFromPublicArea=True&isModal=true&asPopupView=true,0.30005505681037903
845819,LOTERIA DE BOYCA,"ESPACIO PUBLICITARIO PARA PROMOCIONAR LOS PRODUCTOS Y/O CAMPAÑAS PUBLICITARIAS DE LA 
LOTERÍA DE BOYACÁ A TRAVÉS DE LA EMISORA CRISTAL ESTÉREO 98.3 F.M AÑO 2024",Prestación de servicios,No Definido,7.5,19.85323153789847,5 Mes(es),-1.6470975383864626,0.37777225262713576,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6227250&isFromPublicArea=True&isModal=true&asPopupView=true,0.32848986983299255
742416,EMPRESA DE SERVICIOS PUBLICOS DE HERVEO S.A.E.S.P EMPOHERVEO S.A.E.S.P,PRESTACIÓN DE SERVICIOS  COMO COORDINADOR DE PRENSA Y MEDIOS DIGITALES; AL IGUAL QUE EL APOYO EN LA REALIZACION DE CAMPAÑAS DE SOCIALIZACION CON EL FIN DE HACER VISIBLES A TRAVÉS DE ESTRATEGIAS AUDIOVISUALES DIGITALES Y COMUNICATIVAS,Decreto 092 de 2017,Mujer,13.2,34.79179523858547,6 Mes(es),-1.6357420635292026,0.3793997955403198,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5615091&isFromPublicArea=True&isModal=true&asPopupView=true,0.34565794467926025
310486,ALCALDIA DISTRITAL BARRANCABERMEJA,PRESTAR SUS SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL PARA LA PROYECCIÓN PARA CONTENIDOS DE BOLETINES; COMUNICADOS; NOTAS DE TELEVISIÓN; RADIO Y TEXTOS PARA PRENSA ESCRITA Y REDES SOCIALES DE LA ALCALDIA DISTRITAL DE BARRANCABERMEJA ;EN MARCO DEL PROYECTO IMPLEMENTACIÓN DE LA ESTRATEGIA DE COM,Prestación de servicios,Mujer,14.0,36.84986002363244,4 Mes(es),-1.6321328588308883,0.37992003201698904,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5777875&isFromPublicArea=True&isModal=true&asPopupView=true,0.3408198654651642
835052,SECRETARIA DISTRITAL DE GOBIERNO 1,PRESTAR LOS SERVICIOS DE MONITOREO DE MEDIOS Y REDES SOCIALES DE LA INFORMACIÓN NOTICIOSA O EDITORIAL DE LA SECRETARÍA DISTRITAL DE GOBIERNO; PUBLICADA EN MEDIOS DE COMUNICACIÓN MASIVOS Y ESPECIALIZADOS,Prestación de servicios,No Definido,15.599999999999998,40.90558170578837,8 Mes(es),-1.622152673447973,0.3813660471131379,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6131369&isFromPublicArea=True&isModal=true&asPopupView=true,0.3791627287864685
613302,LOTERIA DEL HUILA,Prestación de servicios para realizar contenido de publicidad; piezas publicitarias; produccion y post produccion de contenido audiovisual y marketing digital en las diferentes plataformas digitales oficiales de la loteria del huila,Prestación de servicios,Mujer,15.0,39.19668125601068,90 Dia(s),-1.6131120837340451,0.38268546007832743,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6493203&isFromPublicArea=True&isModal=true&asPopupView=true,0.3598897457122803
481305,ALCALDIA DISTRITAL BARRANCABERMEJA,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADORA SOCIAL PARA APOYAR EN LA COORDINACION Y EJECUCION DE TODA LA PRODUCCIÓN AUDIOVISUAL DE LA OFICINA ASESORA DE PRENSA ; COMUNICACIONES Y PROTOCOLO DE BARRANCABERMEJA,Prestación de servicios,Mujer,10.500000000000002,27.15766585730992,3 Mes(es),-1.5864443673628488,0.3866311654016378,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5945218&isFromPublicArea=True&isModal=true&asPopupView=true,0.31218773126602173
842499,RADIO TELEVISION NACIONAL DE COLOMBIA.,EL CONTRATISTA se obliga a prestar sus servicios desarrollando actividades de registro audiovisual y/o reportería para los contenidos audiovisuales y/o transmisiones de RTVC.,Prestación de servicios,No Definido,13.456747000000002,34.7493028831428,86 Dia(s),-1.582295920636897,0.38725228662149624,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7180378&isFromPublicArea=True&isModal=true&asPopupView=true,0.35141921043395996
324138,RADIO TELEVISION NACIONAL DE COLOMBIA.,El CONTRATISTA se obliga a prestar sus servicios desarrollando actividades de registro audiovisual y/o reportería para los contenidos audiovisuales y/o transmisiones de RTVC,Prestación de servicios,Hombre,13.769694000000001,35.50173807477848,88 Dia(s),-1.5782517806698158,0.38785971467077024,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7181412&isFromPublicArea=True&isModal=true&asPopupView=true,0.3458944261074066
135255,MUNICIPIO DE SIBATE,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA LA CREACIÓN; PROMOCIÓN Y DIFUSION DE CONTENIDOS PERIODISTICOS Y PUBLICITARIOS DE LA ALCALDIA MUNICIPAL DE SIBATE EN MEDIOS DE COMUNICACIÓN REGIONALES E INDEPENDIENTES DE AMPLIA COBERTURA LOCAL A TRAVES DE SUS PAGINAS WEB Y REDES SOCIALES.,Prestación de servicios,Hombre,15.959999999999999,41.08487466302278,7 Mes(es),-1.5742402671066906,0.38846412775756434,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6188599&isFromPublicArea=True&isModal=true&asPopupView=true,0.4229602813720703
416296,LOTERIA DE BOYCA,ESPACIO PUBLICITARIO EN EL PERIÓDICO HECHOS DE BOYACÁ; PARA PUBLICITAR LOS PRODUCTOS Y/O CAMPAÑAS PUBLICITARIAS DE LA LOTERÍA DE BOYACÁ 2024.,Prestación de servicios,Mujer,9.999999999999998,25.67880877607375,5 Mes(es),-1.5678808776073756,0.38942616408738967,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6057296&isFromPublicArea=True&isModal=true&asPopupView=true,0.3642948865890503
836092,SUPERSOCIEDADES,"Prestación del servicio del monitoreo; valoración y análisis de la
información difundida en los medios de prensa; radio; televisión e
internet; en temas de interés de la Superintendencia de Sociedades.",Prestación de servicios,Hombre,16.0,40.997307073485636,8 Mes(es),-1.5623316920928523,0.3902695357848942,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5970710&isFromPublicArea=True&isModal=true&asPopupView=true,0.3627089262008667
583659,UARIV-UNIDAD PARA LA ATENCION Y REPARACION INTEGRAL A LAS VICTIMAS,Prestar los servicios de monitoreo de medios con cubrimiento Nacional; Regional y local en medios impresos; radio; televisión y Páginas Web; así como en redes sociales en temas estratégicos para la UARIV,Prestación de servicios,No Definido,17.15,43.83689862772592,196 Dia(s),-1.5560873835408704,0.39122293175076445,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6193713&isFromPublicArea=True&isModal=true&asPopupView=true,0.3269176483154297
512750,MUNICIPIO DE FUNZA - ALCALDÍA DE FUNZA,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA LA ELABORACIÓN  DE CONTENIDO DE PRODUCTOS AUDIOVISUALES ESTRATÉGICOS DE MEDIOS; A TRAVÉS DE LOS DIFERENTES CANALES DIGITALES DEL GOBIERNO MUNICIPAL,Prestación de servicios,Mujer,16.0,40.69896672586125,4 Mes(es),-1.543685420366328,0.3931303737456597,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6605654&isFromPublicArea=True&isModal=true&asPopupView=true,0.305012047290802
523826,MUNICIPIO DE FUNZA - ALCALDÍA DE FUNZA,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA LA ELABORACIÓN DE CONTENIDO DE PRODUCTOS AUDIOVISUALES ESTRATÉGICOS DE MEDIOS; A TRAVÉS DE LOS DIFERENTES CANALES DIGITALES DEL GOBIERNO MUNICIPAL,Prestación de servicios,Mujer,16.0,40.69896672586125,4 Mes(es),-1.543685420366328,0.3931303737456597,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5887582&isFromPublicArea=True&isModal=true&asPopupView=true,0.305012047290802
301382,SECRETARÍA GENERAL DE LA ALCALDÍA MAYOR DE BOGOTÁ,"Prestar servicios profesionales en la Oficina Consejería Distrital de
Comunicaciones para la realización de piezas audiovisuales a través de las
plataformas y medios virtuales de la Alcaldía Mayor de Bogotá para la
divulgación de los temas estratégicos y coyunturales de la ciudad y su gobierno",Prestación de servicios,Mujer,17.316641,43.972879926776166,106 Dia(s),-1.5393423543732392,0.39380274907706175,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5829611&isFromPublicArea=True&isModal=true&asPopupView=true,0.3202835023403168
543609,INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL,PRESTAR SERVICIOS PROFESIONALES EN LA REDACCIÓN DE TEXTOS; COMUNICADOS; BOLETINES Y OTROS CONTENIDOS INFORMATIVOS PARA LA DIVULGACIÓN EN MEDIOS DE COMUNICACIÓN Y EL POSICIONAMIENTO DE LA IMAGEN DE LA ENTIDAD ANTE LOS GRUPOS DE INTERÉS.,Prestación de servicios,No Definido,12.641010000000001,32.091109037685335,2 Mes(es),-1.5386507120621953,0.39391003860774554,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6507924&isFromPublicArea=True&isModal=true&asPopupView=true,0.33624276518821716
425459,PERSONERIA MUNICIPAL DE POPAYAN,PRESTAR SERVICIOS PROFESIONALES EN LAS ACTIVIDADES RELACIONADAS CON EL MARKETING DIGITAL Y LA REALIZACIÓN DE VIDEOS INSTITUCIONALES EN FORMATO AUDIOVISUAL Y VIDEOCLIPS INFORMATIVOS PARA LA PERSONERÍA MUNICIPAL DE POPAYÁN.,Prestación de servicios,Mujer,7.5,19.03791976762593,75 Dia(s),-1.5383893023501238,0.39395060445384295,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6876795&isFromPublicArea=True&isModal=true&asPopupView=true,0.3746515214443207
737784,SECRETARIA DISTRITAL DE AMBIENTE,PRESTAR LOS SERVICIOS PROFESIONALES PARA EL DISEÑO; PROMOCIÓN Y DIVULGACIÓN PUBLICITARIA RELACIONADAS CON ECOURBANISMO Y CONSTRUCCIÓN SOSTENIBLE.,Prestación de servicios,No Definido,19.439999999999998,49.301247927448735,4 Mes(es),-1.5360724242514785,0.3943105056611898,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6521880&isFromPublicArea=True&isModal=true&asPopupView=true,0.30574867129325867
866059,MUNICIPIO DE LA UNION ANTIOQUIA,PRESTACIÓN DE SERVICIOS DE PRODUCCIÓN AUDIOVISUAL Y CAMPAÑAS PUBLICITARIAS DE LAS DIFERENTES ACTIVIDADES QUE DESARROLLE LA ADMINISTRACIÓN MUNICIPAL.,Prestación de servicios,Hombre,7.200000000000001,18.248735936774914,4 Mes(es),-1.5345466578854043,0.3945478758060462,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6565992&isFromPublicArea=True&isModal=true&asPopupView=true,0.3112279176712036
121395,MUNICIPIO DE SOGAMOSO,PRESTACIÓN DE SERVICIOS PARA LA REALIZACIÓN Y PUBLICACIÓN DE CONTENIDOS AUDIOVISUALES Y MULTIMEDIA QUE PERMITAN LA ADECUADA DIVULGACIÓN DE INFORMACIÓN DE ACTIVIDADES DE LA ADMINISTRACIÓN MUNICIPAL.,Prestación de servicios,Hombre,11.199999999999998,28.3282116351679,4 Mes(es),-1.5293046102828487,0.395365586230506,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5717718&isFromPublicArea=True&isModal=true&asPopupView=true,0.3914152681827545
465038,ALCALDIA DISTRITAL BARRANCABERMEJA,PRESTAR SUS SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL PARA REALIZAR CONTENIDOS PERIODISTICOS CORRESPONDIENTES A LAS PIEZAS VIRTUALES PUBLICADAS EN LAS REDES SOCIALES DE LA ADMINISTRACIÓN DISTRITAL DESDE LA OFICINA DE PRENSA;EN MARCO DEL PROYECTO IMPLEMENTACIÓN DE LA ESTRATEGIA DE COMUNICACIÓN,Prestación de servicios,Hombre,14.0,35.35394955430671,4 Mes(es),-1.5252821110219077,0.39599536053234435,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5815688&isFromPublicArea=True&isModal=true&asPopupView=true,0.3250189423561096
150314,RADIO TELEVISION NACIONAL DE COLOMBIA.,"EL CONTRATISTA SE OBLIGA A PRESTAR SUS SERVICIOS DESARROLLANDO ACTIVIDADES DE REGISTRO AUDIOVISUAL Y/O REPORTERÍA PARA LOS CONTENIDOS 
AUDIOVISUALES Y/O TRANSMISIONES DE RTVC.",Prestación de servicios,Hombre,13.769694000000001,34.7493028831428,88 Dia(s),-1.5236074878020383,0.39625813635184615,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7181289&isFromPublicArea=True&isModal=true&asPopupView=true,0.35141921043395996
681878,RADIO TELEVISION NACIONAL DE COLOMBIA.,"EL CONTRATISTA SE OBLIGA CON -RTVC-A LA PRESTACIÓN DE SERVICIOS PARA REALIZAR ACTIVIDADES DE PERIODISMO PARA LAS PLATAFORMAS DIGITALES DE RTVC 
SISTEMA DE MEDIOS PÚBLICOS Y SUS MARCAS.",Prestación de servicios,No Definido,14.4818,36.49552022892578,111 Dia(s),-1.5200955840382948,0.3968103457399671,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6872642&isFromPublicArea=True&isModal=true&asPopupView=true,0.30755481123924255
75048,ALCALDIA MUNICIPAL DE LA JAGUA DE IBIRICO,PRESTACIÓN DE SERVICIOS PROFESIONALES EN COMUNICACIÓN SOCIAL PARA LA DISPOSICIÓN ORGANIZACIONAL; LA VISIBILIDAD EN SUS RELACIONES Y EL FLUJO DE LA INFORMACIÓN CON EL PÚBLICO INTERNO Y EXTERNO; QUE CONTRIBUYAN CON LA EFECTIVIDAD Y TRANSPARENCIA DE LA SECTORIAL,Prestación de servicios,Mujer,15.0,37.79877716389999,6 Mes(es),-1.5199184775933328,0.39683823460632645,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5721616&isFromPublicArea=True&isModal=true&asPopupView=true,0.33419740200042725
122775,SISTEMA ESTRATEGICO DE TRANSPORTE PUBLICO DE PASAJEROS DE POPAYAN MOVILIDAD FUTURA S.A.S.,EL CONTRATISTA se obliga para con MOVILIDAD FUTURA S.A.S. a prestar servicios de apoyo a la gestión de comunicaciones en la elaboración; producción y difusión en medio de comunicación de los eventos y/o actividades que sean requeridos a través de emisora de radio y redes sociales de conformidad con,Prestación de servicios,Hombre,4.499999999999999,11.337201222819195,90 Dia(s),-1.519378049515377,0.3969233597920559,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6633375&isFromPublicArea=True&isModal=true&asPopupView=true,0.3367413580417633
736470,SECRETARIA GENERAL Y DE CERCANIA AL CIUDADANO,PRESTAR SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL Y PERIODISTA EN LA EJECUCIÓN DE ESTRATEGIAS; CAMPAÑAS Y PROGRAMAS DE COMUNICACIÓN QUE CONTRIBUYAN A LA PROMOCIÓN; FORTALECIMIENTO Y DIVULGACIÓN DE LA INFORMACIÓN DE LA SECRETARÍA DE PRENSA Y COMUNICACIONES,Prestación de servicios,Mujer,15.0,37.7332417793859,3 Mes(es),-1.51554945195906,0.3975274663041189,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6753610&isFromPublicArea=True&isModal=true&asPopupView=true,0.3598344922065735
657646,EMPRESA IBAGUEREÑA DE ACUEDUCTO Y ALCANTARILLADO SA ESP OFICIAL IBAL SA ESP OFICIAL,CONTRATAR LA PRESTACIÓN DEL SERVICIO DE PUBLICIDAD EN UN MEDIO DE COMUNICACIÓN ANÁLOGO COMO LA TELEVISIÓN; PARA LLEVAR A TRAVÉS DE LOS SUSCRIPTORES Y CANALES DE INFORMACIÓN LOS MENSAJES Y LAS CAMPAÑAS INSTITUCIONALES DEL IBAL S.A. E.S.P. DE CONFORMIDAD CON EL PLAN DE MEDIOS APROBADO,Prestación de servicios,Mujer,23.999999999999996,60.34860800438282,6 Mes(es),-1.5145253335159512,0.39768937169614577,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6229008&isFromPublicArea=True&isModal=true&asPopupView=true,0.37124061584472656
394326,RADIO TELEVISION NACIONAL DE COLOMBIA.,EL CONTRATISTA SE OBLIGA CON -RTVC-A LA PRESTACIÓN DE SERVICIOS PARA REALIZAR ACTIVIDADES DE PERIODISMO DIGITAL; CONSTRUCCIÓN Y EDICIÓN DE CONTENIDOS PARA LAS PLATAFORMAS DIGITALES DE RTVC SISTEMA DE MEDIOS PÚBLICOS Y SUS MARCAS.,Prestación de servicios,No Definido,18.7625,46.8027883975329,95 Dia(s),-1.4944857240523866,0.4008842345168695,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6880951&isFromPublicArea=True&isModal=true&asPopupView=true,0.32040834426879883
430268,ALCALDIA DEL MUNICIPIO DE DIBULLA,"PROFESIONAL EN COMUNICACIÓN SOCIAL Y/O PERIODISMO A
FINES DE MEDIOS AUDIOVISUALES PARA LA ATENCION A
PROCESOS DE COMUNICACIÓN INTERNA Y EXTERNA
INSTITUCIONAL PARA LA MEDICION Y EVALUACION DE
RESULTADOS ANTE LOS GRUPOS DE VALOR EN EL ENTE
TERRITORIAL MUNICIPAL",Prestación de servicios,Mujer,11.999999999999998,29.927743536786757,3 Mes(es),-1.4939786280655634,0.4009657455547816,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5888997&isFromPublicArea=True&isModal=true&asPopupView=true,0.3651294708251953
538146,ALCALDIA DEL MUNICIPIO DE DIBULLA,"PROFESIONAL EN COMUNICACIÓN SOCIAL Y/O PERIODISMO A
FINES DE MEDIOS AUDIOVISUALES PARA LA ATENCION A
PROCESOS DE COMUNICACIÓN INTERNA Y EXTERNA
INSTITUCIONAL PARA LA MEDICION Y EVALUACION DE
RESULTADOS ANTE LOS GRUPOS DE VALOR EN EL ENTE
TERRITORIAL MUNICIPAL",Prestación de servicios,Mujer,11.999999999999998,29.927743536786757,3 Mes(es),-1.4939786280655634,0.4009657455547816,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5891079&isFromPublicArea=True&isModal=true&asPopupView=true,0.3651294708251953
270832,ALCALDÍA MUNICIPAL DE MAGANGUE,"PRESTACIÓN DE SERVICIOS DE UN COMUNICADOR 
O COMUNICADORA SOCIAL COMO APOYO A LA 
PROMOCION EN SALUD Y GESTION DEL RIESGO A 
TRAVES DE MEDIOS DE COMUNICACIÓN O ATRAVES 
DE LAS REDES SOCIALES DISPONIBLES EN EL 
MUNICIPIO DE MAGANGUÉ",Prestación de servicios,Mujer,4.799999999999999,11.966173800406153,33 Dia(s),-1.4929528750846157,0.4011307273371776,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7125329&isFromPublicArea=True&isModal=true&asPopupView=true,0.3077232539653778
647081,ALCALDIA MUNICIPIO DE CAJICA,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA FORTALECER LAS ESTRATEGIAS DE MARKETING DIGITAL; PUBLICIDAD Y DIVULGACIÓN DE CONTENIDO A CARGO DE LA OFICINA DE PRENSA Y COMUNICACIONES,Prestación de servicios,Hombre,8.111999999999998,20.191716822606768,78 Dia(s),-1.4891169653114857,0.4017488988810379,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6813757&isFromPublicArea=True&isModal=true&asPopupView=true,0.3632224202156067
