,Entidad,Descripción del Procedimiento,Tipo de Contrato,Valor real,Valor Proyectado,Tamaño valor extraño,Similitud de valor,veces la predicción,Contrato relacionado con publicidad,URLProceso
198530,DISTRITO ESPECIAL DE CIENCIA TECNOLOGIA E INNOVACION DE MEDELLIN,"Prestar Servicios de publicidad de pequeño, mediano y gran formato para estrategias de comunicación institucional",Prestación de servicios,400.0000000000001,378.1313934328426,3189.521662345393,0.6044664469072337,1.0578333535563518,0.6955868005752563,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5970320
684320,ESCUELA SUPERIOR DE ADMINISTRACIÓN PUBLICA,"Prestar servicios profesionales para asesorar en el desarrollo de contenidos, actividades de capacitación y asistencia  técnica relacionados con comunicación pública dirigidas a la población de alto gobierno.",Prestación de servicios,98.38999999999999,61.516724155876375,3114.7369781642915,0.1622275417662682,1.5994024608769954,0.6577408909797668,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5544214
271328,INSTITUTO NACIONAL PARA SORDOS,"Prestación de servicios de apoyo a la gestión para facilitar la comunicación, el acceso a la información y la eliminación de barreras comunicativas entre las personas sordas y oyentes, de acuerdo a las políticas y estrategias de inclusión, para la Subdirección de Gestión Educativa.",Prestación de servicios,40.0155,0.7831085970149254,3114.0556893233743,9.537814140546151e-12,51.098276985506445,0.7616308331489563,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5666890
735153,ESCUELA SUPERIOR DE ADMINISTRACIÓN PUBLICA,Prestar servicios profesionales para apoyar la creación de contenidos comunicacionales para las áreas que le sean asignadas en el marco del Plan Institucional de Comunicaciones.,Prestación de servicios,76.55516700000001,101.34818502585054,3100.207171012776,0.7613202051791398,0.7553679129080935,0.7512283325195312,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5505931
184074,SECRETARÍA GENERAL DE LA ALCALDÍA MAYOR DE BOGOTÁ,"Prestar servicios profesionales para apoyar la realización y seguimiento de las estrategias y acciones innovadoras que fortalezcan la comunicación entre la Administración Distrital, los diferentes medios de comunicación y la ciudadanía.",Prestación de servicios,58.811226999999995,0.7831085970149254,2961.3937358463636,1.5015420072980294e-13,75.09970804072158,0.666272759437561,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6491002
697701,INSTITUCION UNIVERSITARIA DE ENVIGADO,"Prestación de servicios de apoyo a la gestión para la oficina de Comunicaciones y Relaciones
Públicas de la Institución Universitaria de Envigado en los procesos de manejo de las redes
sociales institucionales",Prestación de servicios,44.62919999999999,0.7831085970149254,2852.662541712937,3.017391204458395e-13,56.989797034688145,0.6522037386894226,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5559270
706253,INSTITUTO NACIONAL PARA SORDOS,"Prestación de servicios de apoyo a la gestión para facilitar la comunicación, el acceso a la información y la eliminación de barreras comunicativas entre las personas sordas y oyentes, de acuerdo a las políticas y estrategias de inclusión, para la Subdirección de Gestión Educativa.",Prestación de servicios,43.06430000000001,0.7831085970149254,2830.730966846451,3.960530379347385e-13,54.99147904154504,0.7616308331489563,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5538893
292067,INSTITUTO NACIONAL DE SALUD,Modernización de equipo de comunicaciones.,Compraventa,177.57794499999997,188.3220327220484,2683.815737300345,0.6772456056198698,0.9429483233228158,0.7191226482391357,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6622966
442572,SECRETARIA DISTRITAL DE HACIENDA,Prestar servicios profesionales relacionados con las actividades inherentes a los procesos de la oficina asesora de comunicaciones de la corporación.,Prestación de servicios,52.8,0.7831085970149254,2673.1188213569585,9.515644904445425e-14,67.4235989762652,0.7085724472999573,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6207416
461166,MINISTERIO DEL INTERIOR,"Prestar sus servicios profesionales a la Oficina de Información Pública en la creación de estrategias de comunicación, seguimiento a publicaciones de prensa y cubrimiento periodístico de la gestión institucional del Ministerio del Interior.",Prestación de servicios,94.5,56.52765705648564,2497.4727074352527,0.1454281164698121,1.6717480419464448,0.6508010029792786,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5589417
618344,INSTITUTO NACIONAL PARA SORDOS,"Prestación de servicios de apoyo a la gestión para facilitar la comunicación, el acceso a la información y la eliminación de barreras comunicativas entre las personas sordas y oyentes, de acuerdo a las políticas y estrategias de inclusión, para la Subdirección de Gestión Educativa.",Prestación de servicios,43.06430000000001,0.7831085970149254,2485.151937212714,2.135671658394404e-12,54.99147904154504,0.7616308331489563,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5535635
680136,ESCUELA SUPERIOR DE ADMINISTRACIÓN PUBLICA,Prestar servicios profesionales para el desarrollo de habilidades comunicativas y discursivas de los servidores que conforman la alta dirección,Prestación de servicios,64.60586599999999,9.790261504131717,2273.256900287683,5.639177316887384e-06,6.598992884177284,0.6914205551147461,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5989141
672802,SECRETARÍA GENERAL DE LA ALCALDÍA MAYOR DE BOGOTÁ,"Prestar servicios de apoyo a la gestión a la Oficina Consejería Distrital de Comunicaciones con el fin de aportar en la planeación, ejecución y seguimiento de contenidos y piezas de comunicación pública, que den a conocer los planes, programas y proyectos de la Administración Distrital.",Prestación de servicios,50.000000000000014,0.7831085970149254,2270.905716136382,8.912993415063152e-14,63.84810509116024,0.6623759269714355,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6436972
325570,MINISTERIO DE VIVIENDA. CIUDAD Y TERRITORIO,"Prestación de servicios profesionales a la gestión al Grupo de Comunicaciones Estratégicas apoyando la ejecución del Plan de Comunicaciones del Ministerio, elaborando productos comunicacionales a nivel externo y/o interno.",Prestación de servicios,46.93412799999998,0.7831085970149254,2185.2651106597473,4.243093766539229e-12,59.93310273811929,0.6823897361755371,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5818893
271804,MINISTERIO DE COMERCIO INDUSTRIA Y TURISMO - MINCIT,Prestar servicios profesionales para apoyar la divulgación y seguimiento de contenidos periodísticos de la Entidad en medios de comunicación.,Prestación de servicios,56.898,0.7831085970149254,2183.7005979406395,8.913748128160755e-13,72.6565896695367,0.7055438160896301,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5650169
722731,SECRETARIA DISTRITAL DE HACIENDA,Prestar servicios profesionales relacionados con las actividades inherentes a los procesos de la oficina asesora de comunicaciones de la corporación.,Prestación de servicios,52.8,0.7831085970149254,2130.09932977981,3.6669827149507e-13,67.4235989762652,0.7085724472999573,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6207416
627731,MINISTERIO DEL DEPORTE,"Prestar servicios profesionales como enlace de comunicaciones de las direcciones técnicas en el
Ministerio del Deporte",Prestación de servicios,44.99999999999999,0.7831085970149254,2129.949112972995,1.566504703598023e-12,57.46329458204419,0.6860712766647339,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6412618
53529,CONSEJO PROFESIONAL NACIONAL DE ARQUITECTURA Y SUS PROFESIONES AUXILIARES,"Prestar el servicio de comunicaciones unificadas, que incluye telefonía, internet y demás servicios que garanticen las comunicaciones del CPNAA",Otro,146.880498,152.39543516019904,2090.7712483006853,0.6731151596585808,0.9638116643428216,0.6777045726776123,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5685715
250389,SIC SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,"Prestación de los servicios profesionales para apoyar la ejecución de acciones y campañas de comunicación de la Red Nacional de Protección al Consumidor, en los diferentes medios de comunicación interna y externa",Prestación de servicios,70.99999999999999,60.20225009930054,1900.6116929706693,0.5034987493781923,1.1793579124183748,0.6636505126953125,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6200006
270720,INSTITUTO NACIONAL PARA SORDOS,"Prestación de servicios de apoyo a la gestión para realizar el acompañamiento y apoyo en la interacción comunicativa entre la lengua de señas colombiana - el español y viceversa, con el fin de brindar información a la población sorda para reducir brechas de acceso",Prestación de servicios,41.92650000000001,0.7831085970149254,1798.7919864545127,6.962601497257324e-12,53.538551562090596,0.7063629627227783,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5745965
99473,SENA REGIONAL DISTRITO CAPITAL Grupo Administrativo Intercentros CGMLTI,"Prestar los servicios personales de carácter temporal, como Intérprete de lengua de señas colombiana para facilitar la comunicación y el acceso a la información de los aprendices con discapacidad que requieren los servicios en el proceso de enseñanza aprendizaje, así como las demás actividades encomendadas y complementarias que se deriven del objeto del contrato",Prestación de servicios,47.16666800000001,0.7831085970149254,1724.4878596607302,1.34330153336496e-12,60.23004750527729,0.6623920202255249,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5780766
300713,Empresa Nacional Promotora del Desarrollo Territorial S.A  ENTerritorio S.A,"Prestar servicios profesionales, por sus propios medios, con plena autonomía técnica, administrativa y financiera, para elaborar, revisar y gestionar los contenidos que permitan fortalecer el posicionamiento y visibilización de la entidad en el marco de la estrategia de comunicaciones",Prestación de servicios,41.09999999999999,0.7831085970149254,1721.7809045194012,1.793959035171924e-11,52.483142384933686,0.6671934127807617,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5746295
